# DEGENERATE GEOMETRY CSV FILE

# NUMBER OF COMPONENTS
16

# DegenGeom Type, Name, SurfNdx, GeomID, MainSurfNdx, SymCopyNdx, FlipNormal,t00,t01,t02,t03,t10,t11,t12,t13,t20,t21,t22,t23,t30,t31,t32,t33
BODY,Fuselage,0,HVYNISNPNK,0,0,0,1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
# DegenGeom Type,nXsecs, nPnts/Xsec
SURFACE_NODE,31,17
# x,y,z,u,w
6.254275658487437717e+00, 8.138181046992228884e-01, -1.213499940357502194e+00, 2.200000000000000178e+00, 5.000000000000000000e-01
6.254275658487440381e+00, 4.439539785557127249e-01, -1.474421531170482247e+00, 2.200000000000000178e+00, 7.500000000000000000e-01
6.254275658487438605e+00, -3.463895836830494441e-16, -1.569482928997486093e+00, 2.200000000000000178e+00, 1.000000000000000000e+00
6.254275658487440381e+00, -4.439539785557131690e-01, -1.474421531170482025e+00, 2.200000000000000178e+00, 1.250000000000000000e+00
6.254275658487437717e+00, -8.138181046992234435e-01, -1.213499940357501972e+00, 2.200000000000000178e+00, 1.500000000000000000e+00
6.254275658487439493e+00, -1.073217808946578478e+00, -8.201343830472813679e-01, 2.200000000000000178e+00, 1.750000000000000000e+00
6.254275658487438605e+00, -1.170626459504132244e+00, -3.239225060072524753e-01, 2.200000000000000178e+00, 2.000000000000000000e+00
6.254275658487438605e+00, -1.085764419559927862e+00, 2.109553279816551996e-01, 2.200000000000000178e+00, 2.250000000000000000e+00
6.254275658487439493e+00, -8.450313036936866196e-01, 6.593557014623913082e-01, 2.200000000000000178e+00, 2.500000000000000000e+00
6.254275658487441270e+00, -4.719262011818292635e-01, 9.729740938303772513e-01, 2.200000000000000178e+00, 2.750000000000000000e+00
6.254275658487438605e+00, 5.542233338928791303e-16, 1.091222059432266356e+00, 2.200000000000000178e+00, 3.000000000000000000e+00
6.254275658487439493e+00, 4.719262011818300961e-01, 9.729740938303765851e-01, 2.200000000000000178e+00, 3.250000000000000000e+00
6.254275658487438605e+00, 8.450313036936868416e-01, 6.593557014623905310e-01, 2.200000000000000178e+00, 3.500000000000000000e+00
6.254275658487439493e+00, 1.085764419559928085e+00, 2.109553279816542837e-01, 2.200000000000000178e+00, 3.750000000000000000e+00
6.254275658487439493e+00, 1.170626459504132244e+00, -3.239225060072530304e-01, 2.200000000000000178e+00, 4.000000000000000000e+00
7.310787320264388711e+00, 1.226099345454545464e+00, -5.261189835429402883e-01, 2.399999999999999911e+00, 0.000000000000000000e+00
7.310787320264386935e+00, 1.111560872235162201e+00, -9.889698169088181334e-01, 2.399999999999999911e+00, 2.500000000000000000e-01
7.310787320264386935e+00, 8.201816308138624168e-01, -1.326391143217578339e+00, 2.399999999999999911e+00, 5.000000000000000000e-01
7.310787320264388711e+00, 4.380573861497777388e-01, -1.539122958416961229e+00, 2.399999999999999911e+00, 7.500000000000000000e-01
7.310787320264387823e+00, -1.172395514004164770e-15, -1.614980834782609787e+00, 2.399999999999999911e+00, 1.000000000000000000e+00
7.310787320264388711e+00, -4.380573861497799593e-01, -1.539122958416961007e+00, 2.399999999999999911e+00, 1.250000000000000000e+00
7.310787320264386935e+00, -8.201816308138645262e-01, -1.326391143217577451e+00, 2.399999999999999911e+00, 1.500000000000000000e+00
7.310787320264388711e+00, -1.111560872235163755e+00, -9.889698169088170232e-01, 2.399999999999999911e+00, 1.750000000000000000e+00
7.310787320264387823e+00, -1.226099345454545464e+00, -5.261189835429382899e-01, 2.399999999999999911e+00, 2.000000000000000000e+00
7.310787320264386935e+00, -1.154026323541884613e+00, 6.760124257299136852e-02, 2.399999999999999911e+00, 2.250000000000000000e+00
7.310787320264388711e+00, -9.258263043335854814e-01, 5.912942543819577068e-01, 2.399999999999999911e+00, 2.500000000000000000e+00
7.310787320264388711e+00, -5.327326011920183735e-01, 9.823844748444388042e-01, 2.399999999999999911e+00, 2.750000000000000000e+00
7.310787320264387823e+00, 1.875832822406663790e-15, 1.136719965217390271e+00, 2.399999999999999911e+00, 3.000000000000000000e+00
7.310787320264388711e+00, 5.327326011920218152e-01, 9.823844748444359176e-01, 2.399999999999999911e+00, 3.250000000000000000e+00
7.310787320264387823e+00, 9.258263043335863696e-01, 5.912942543819550423e-01, 2.399999999999999911e+00, 3.500000000000000000e+00
7.310787320264388711e+00, 1.154026323541884835e+00, 6.760124257298819050e-02, 2.399999999999999911e+00, 3.750000000000000000e+00
7.310787320264388711e+00, 1.226099345454545464e+00, -5.261189835429402883e-01, 2.399999999999999911e+00, 4.000000000000000000e+00
8.540161152797621114e+00, 1.292308919008264390e+00, -7.674502631823093557e-01, 2.600000000000000089e+00, 0.000000000000000000e+00
8.540161152797619337e+00, 1.157325173579601518e+00, -1.190483076679039520e+00, 2.600000000000000089e+00, 2.500000000000000000e-01
8.540161152797619337e+00, 8.277768071442388464e-01, -1.461132256308637078e+00, 2.600000000000000089e+00, 5.000000000000000000e-01
8.540161152797621114e+00, 4.310195177943070277e-01, -1.616347242549855512e+00, 2.600000000000000089e+00, 7.500000000000000000e-01
8.540161152797619337e+00, -2.158273559871304851e-15, -1.669284786848725499e+00, 2.600000000000000089e+00, 1.000000000000000000e+00
8.540161152797621114e+00, -4.310195177943111355e-01, -1.616347242549855512e+00, 2.600000000000000089e+00, 1.250000000000000000e+00
8.540161152797619337e+00, -8.277768071442428433e-01, -1.461132256308635302e+00, 2.600000000000000089e+00, 1.500000000000000000e+00
8.540161152797621114e+00, -1.157325173579604627e+00, -1.190483076679037300e+00, 2.600000000000000089e+00, 1.750000000000000000e+00
8.540161152797621114e+00, -1.292308919008264390e+00, -7.674502631823058030e-01, 2.600000000000000089e+00, 2.000000000000000000e+00
8.540161152797619337e+00, -1.235500208939704025e+00, -1.034987948502529287e-01, 2.600000000000000089e+00, 2.250000000000000000e+00
8.540161152797621114e+00, -1.022259047032819890e+00, 5.100596239956336486e-01, 2.600000000000000089e+00, 2.500000000000000000e+00
8.540161152797621114e+00, -6.053079818493408704e-01, 9.936162199257378980e-01, 2.600000000000000089e+00, 2.750000000000000000e+00
8.540161152797621114e+00, 3.453237695794087604e-15, 1.191023917283505984e+00, 2.600000000000000089e+00, 3.000000000000000000e+00
8.540161152797621114e+00, 6.053079818493475317e-01, 9.936162199257326799e-01, 2.600000000000000089e+00, 3.250000000000000000e+00
8.540161152797619337e+00, 1.022259047032821888e+00, 5.100596239956285416e-01, 2.600000000000000089e+00, 3.500000000000000000e+00
8.540161152797621114e+00, 1.235500208939704692e+00, -1.034987948502587574e-01, 2.600000000000000089e+00, 3.750000000000000000e+00
8.540161152797621114e+00, 1.292308919008264390e+00, -7.674502631823093557e-01, 2.600000000000000089e+00, 4.000000000000000000e+00
9.813023323553899502e+00, 1.347781804958677609e+00, -9.696467407179966136e-01, 2.799999999999999822e+00, 0.000000000000000000e+00
9.813023323553899502e+00, 1.195668236868185907e+00, -1.359318510540576064e+00, 2.799999999999999822e+00, 2.500000000000000000e-01
9.813023323553897725e+00, 8.341403332588784858e-01, -1.574023459168713002e+00, 2.799999999999999822e+00, 5.000000000000000000e-01
9.813023323553899502e+00, 4.251229253883719861e-01, -1.681048669796334494e+00, 2.799999999999999822e+00, 7.500000000000000000e-01
9.813023323553899502e+00, -2.984279490192419881e-15, -1.714782692633849193e+00, 2.799999999999999822e+00, 1.000000000000000000e+00
9.813023323553899502e+00, -4.251229253883778703e-01, -1.681048669796334494e+00, 2.799999999999999822e+00, 1.250000000000000000e+00
9.813023323553897725e+00, -8.341403332588840369e-01, -1.574023459168711003e+00, 2.799999999999999822e+00, 1.500000000000000000e+00
9.813023323553899502e+00, -1.195668236868190126e+00, -1.359318510540572955e+00, 2.799999999999999822e+00, 1.750000000000000000e+00
9.813023323553899502e+00, -1.347781804958677609e+00, -9.696467407179916176e-01, 2.799999999999999822e+00, 2.000000000000000000e+00
9.813023323553899502e+00, -1.303762112921660998e+00, -2.468528802589167459e-01, 2.799999999999999822e+00, 2.250000000000000000e+00
9.813023323553899502e+00, -1.103054047672719085e+00, 4.419981769151999917e-01, 2.799999999999999822e+00, 2.500000000000000000e+00
9.813023323553899502e+00, -6.661143818595300914e-01, 1.003026600939799451e+00, 2.799999999999999822e+00, 2.750000000000000000e+00
9.813023323553899502e+00, 4.774847184307872757e-15, 1.236521823068629899e+00, 2.799999999999999822e+00, 3.000000000000000000e+00
9.813023323553899502e+00, 6.661143818595391952e-01, 1.003026600939792345e+00, 2.799999999999999822e+00, 3.250000000000000000e+00
9.813023323553899502e+00, 1.103054047672721749e+00, 4.419981769151930528e-01, 2.799999999999999822e+00, 3.500000000000000000e+00
9.813023323553899502e+00, 1.303762112921661664e+00, -2.468528802589248505e-01, 2.799999999999999822e+00, 3.750000000000000000e+00
9.813023323553899502e+00, 1.347781804958677609e+00, -9.696467407179966136e-01, 2.799999999999999822e+00, 4.000000000000000000e+00
1.100000000000000000e+01, 1.371044628099173268e+00, -1.054438811942639775e+00, 3.000000000000000000e+00, 0.000000000000000000e+00
1.100000000000000000e+01, 1.211747585989205067e+00, -1.430120466676059410e+00, 3.000000000000000000e+00, 2.500000000000000000e-01
1.100000000000000000e+01, 8.368089087263079762e-01, -1.621364931335841808e+00, 3.000000000000000000e+00, 5.000000000000000000e-01
1.100000000000000000e+01, 4.226501608310444524e-01, -1.708181526383567794e+00, 3.000000000000000000e+00, 7.500000000000000000e-01
1.100000000000000000e+01, -3.330669073875469621e-15, -1.733862459575998161e+00, 3.000000000000000000e+00, 1.000000000000000000e+00
1.100000000000000000e+01, -4.226501608310509472e-01, -1.708181526383567572e+00, 3.000000000000000000e+00, 1.250000000000000000e+00
1.100000000000000000e+01, -8.368089087263141934e-01, -1.621364931335839366e+00, 3.000000000000000000e+00, 1.500000000000000000e+00
1.100000000000000000e+01, -1.211747585989209952e+00, -1.430120466676055857e+00, 3.000000000000000000e+00, 1.750000000000000000e+00
1.100000000000000000e+01, -1.371044628099173268e+00, -1.054438811942634224e+00, 3.000000000000000000e+00, 2.000000000000000000e+00
1.100000000000000000e+01, -1.332388072656029765e+00, -3.069691096238404970e-01, 3.000000000000000000e+00, 2.250000000000000000e+00
1.100000000000000000e+01, -1.136935822134612195e+00, 4.134562797524374833e-01, 3.000000000000000000e+00, 2.500000000000000000e+00
1.100000000000000000e+01, -6.916138399283190408e-01, 1.006972889752147715e+00, 3.000000000000000000e+00, 2.750000000000000000e+00
1.100000000000000000e+01, 5.329070518200751394e-15, 1.255601590010778645e+00, 3.000000000000000000e+00, 3.000000000000000000e+00
1.100000000000000000e+01, 6.916138399283293658e-01, 1.006972889752139722e+00, 3.000000000000000000e+00, 3.250000000000000000e+00
1.100000000000000000e+01, 1.136935822134615304e+00, 4.134562797524297117e-01, 3.000000000000000000e+00, 3.500000000000000000e+00
1.100000000000000000e+01, 1.332388072656030875e+00, -3.069691096238494898e-01, 3.000000000000000000e+00, 3.750000000000000000e+00
1.100000000000000000e+01, 1.371044628099173268e+00, -1.054438811942639775e+00, 3.000000000000000000e+00, 4.000000000000000000e+00
1.216680664897136133e+01, 1.333495986776859210e+00, -9.542057856780530312e-01, 3.200000000000000178e+00, 0.000000000000000000e+00
1.217049596458466354e+01, 1.182505811851877420e+00, -1.333770469984394857e+00, 3.200000000000000178e+00, 2.500000000000000000e-01
1.217351007046006828e+01, 8.240407150335712361e-01, -1.540218107763908773e+00, 3.200000000000000178e+00, 5.000000000000000000e-01
1.217554294778280699e+01, 4.195644685212651659e-01, -1.641674137790426702e+00, 3.200000000000000178e+00, 7.500000000000000000e-01
1.217628857773811291e+01, -2.984279490192419881e-15, -1.673365465854261380e+00, 3.200000000000000178e+00, 1.000000000000000000e+00
1.217554294778280699e+01, -4.195644685212709946e-01, -1.641674137790426702e+00, 3.200000000000000178e+00, 1.250000000000000000e+00
1.217351007046006828e+01, -8.240407150335768982e-01, -1.540218107763906774e+00, 3.200000000000000178e+00, 1.500000000000000000e+00
1.217049596458466354e+01, -1.182505811851881861e+00, -1.333770469984391749e+00, 3.200000000000000178e+00, 1.750000000000000000e+00
1.216680664897136133e+01, -1.333495986776859210e+00, -9.542057856780481462e-01, 3.200000000000000178e+00, 2.000000000000000000e+00
1.216311733335806444e+01, -1.290599687905352289e+00, -2.415190107352109539e-01, 3.200000000000000178e+00, 2.250000000000000000e+00
1.216010322748265793e+01, -1.092954429447411835e+00, 4.390747355902828719e-01, 3.200000000000000178e+00, 2.500000000000000000e+00
1.215807035015991744e+01, -6.605559249924231047e-01, 9.945339790137784908e-01, 3.200000000000000178e+00, 2.750000000000000000e+00
1.215732472020461330e+01, 4.774847184307872757e-15, 1.225986506368929030e+00, 3.200000000000000178e+00, 3.000000000000000000e+00
1.215807035015991922e+01, 6.605559249924323195e-01, 9.945339790137712743e-01, 3.200000000000000178e+00, 3.250000000000000000e+00
1.216010322748265793e+01, 1.092954429447414499e+00, 4.390747355902758775e-01, 3.200000000000000178e+00, 3.500000000000000000e+00
1.216311733335805911e+01, 1.290599687905353399e+00, -2.415190107352190862e-01, 3.200000000000000178e+00, 3.750000000000000000e+00
1.216680664897136133e+01, 1.333495986776859210e+00, -9.542057856780530312e-01, 3.200000000000000178e+00, 4.000000000000000000e+00
1.339932876477816848e+01, 1.243956919008264439e+00, -7.115621806711744934e-01, 3.399999999999999911e+00, 0.000000000000000000e+00
1.341181567916164674e+01, 1.112775427370557901e+00, -1.100386397036023256e+00, 3.399999999999999911e+00, 2.500000000000000000e-01
1.342201726827840069e+01, 7.935934839201224111e-01, -1.343087755331820121e+00, 3.399999999999999911e+00, 5.000000000000000000e-01
1.342889777613997992e+01, 4.122062791671760040e-01, -1.479453207230841283e+00, 3.399999999999999911e+00, 7.500000000000000000e-01
1.343142144675793581e+01, -2.158273559871304851e-15, -1.525477015372640688e+00, 3.399999999999999911e+00, 1.000000000000000000e+00
1.342889777613997637e+01, -4.122062791671802784e-01, -1.479453207230841283e+00, 3.399999999999999911e+00, 1.250000000000000000e+00
1.342201726827839892e+01, -7.935934839201264079e-01, -1.343087755331818345e+00, 3.399999999999999911e+00, 1.500000000000000000e+00
1.341181567916165207e+01, -1.112775427370561232e+00, -1.100386397036021258e+00, 3.399999999999999911e+00, 1.750000000000000000e+00
1.339932876477816848e+01, -1.243956919008264439e+00, -7.115621806711709407e-01, 3.399999999999999911e+00, 2.000000000000000000e+00
1.338684185039468844e+01, -1.190950462730660409e+00, -8.181930947099959328e-02, 3.399999999999999911e+00, 2.250000000000000000e+00
1.337664026127793448e+01, -9.880757238087036765e-01, 5.037912880410863048e-01, 3.399999999999999911e+00, 2.500000000000000000e+00
1.336975975341635703e+01, -5.864947432222099577e-01, 9.684983496289937266e-01, 3.399999999999999911e+00, 2.750000000000000000e+00
1.336723608279839937e+01, 3.453237695794087604e-15, 1.158992310829690897e+00, 3.399999999999999911e+00, 3.000000000000000000e+00
1.336975975341636236e+01, 5.864947432222167301e-01, 9.684983496289882865e-01, 3.399999999999999911e+00, 3.250000000000000000e+00
1.337664026127793804e+01, 9.880757238087054528e-01, 5.037912880410813088e-01, 3.399999999999999911e+00, 3.500000000000000000e+00
1.338684185039468488e+01, 1.190950462730661075e+00, -8.181930947100540807e-02, 3.399999999999999911e+00, 3.750000000000000000e+00
1.339932876477816848e+01, 1.243956919008264439e+00, -7.115621806711744934e-01, 3.399999999999999911e+00, 4.000000000000000000e+00
1.459844755609929301e+01, 1.137087709090909060e+00, -4.135912076023247064e-01, 3.600000000000000089e+00, 0.000000000000000000e+00
1.462143483030524393e+01, 1.029548839441240649e+00, -8.134671235208753570e-01, 3.600000000000000089e+00, 2.500000000000000000e-01
1.464021502845199407e+01, 7.572532403331027062e-01, -1.099439051465138650e+00, 3.600000000000000089e+00, 5.000000000000000000e-01
1.465288141792444776e+01, 4.034239241316504021e-01, -1.277470587534567992e+00, 3.600000000000000089e+00, 7.500000000000000000e-01
1.465752726610750045e+01, -1.172395514004164770e-15, -1.340600904156517892e+00, 3.600000000000000089e+00, 1.000000000000000000e+00
1.465288141792444776e+01, -4.034239241316526225e-01, -1.277470587534567770e+00, 3.600000000000000089e+00, 1.250000000000000000e+00
1.464021502845199052e+01, -7.572532403331049267e-01, -1.099439051465137984e+00, 3.600000000000000089e+00, 1.500000000000000000e+00
1.462143483030525104e+01, -1.029548839441242869e+00, -8.134671235208745799e-01, 3.600000000000000089e+00, 1.750000000000000000e+00
1.459844755609929301e+01, -1.137087709090909060e+00, -4.135912076023227635e-01, 3.600000000000000089e+00, 2.000000000000000000e+00
1.457546028189334564e+01, -1.072014290747963505e+00, 1.171541010662795756e-01, 3.600000000000000089e+00, 2.250000000000000000e+00
1.455668008374659195e+01, -8.628979138528256598e-01, 5.893977145107492932e-01, 3.600000000000000089e+00, 2.500000000000000000e+00
1.454401369427414537e+01, -4.980991391738910368e-01, 9.457876558432767311e-01, 3.600000000000000089e+00, 2.750000000000000000e+00
1.453936784609108557e+01, 1.875832822406663790e-15, 1.087395586472529541e+00, 3.600000000000000089e+00, 3.000000000000000000e+00
1.454401369427414892e+01, 4.980991391738944785e-01, 9.457876558432737335e-01, 3.600000000000000089e+00, 3.250000000000000000e+00
1.455668008374659550e+01, 8.628979138528267701e-01, 5.893977145107465176e-01, 3.600000000000000089e+00, 3.500000000000000000e+00
1.457546028189333853e+01, 1.072014290747963727e+00, 1.171541010662763560e-01, 3.600000000000000089e+00, 3.750000000000000000e+00
1.459844755609929301e+01, 1.137087709090909060e+00, -4.135912076023247064e-01, 3.600000000000000089e+00, 4.000000000000000000e+00
1.566504423161361181e+01, 1.047548641322314289e+00, -1.473760771518264345e-01, 3.799999999999999822e+00, 0.000000000000000000e+00
1.569682910458974057e+01, 9.598184549599212412e-01, -5.565115251288839104e-01, 3.799999999999999822e+00, 2.500000000000000000e-01
1.572279678597783814e+01, 7.268060092196538813e-01, -8.787371735894301539e-01, 3.799999999999999822e+00, 5.000000000000000000e-01
1.574031080598913412e+01, 3.960657347775613513e-01, -1.091678131531363061e+00, 3.799999999999999822e+00, 7.500000000000000000e-01
1.574673469483484034e+01, -3.463895836830494441e-16, -1.169140928231277243e+00, 3.799999999999999822e+00, 1.000000000000000000e+00
1.574031080598913412e+01, -3.960657347775618509e-01, -1.091678131531362617e+00, 3.799999999999999822e+00, 1.250000000000000000e+00
1.572279678597783814e+01, -7.268060092196544364e-01, -8.787371735894300429e-01, 3.799999999999999822e+00, 1.500000000000000000e+00
1.569682910458974945e+01, -9.598184549599222404e-01, -5.565115251288840215e-01, 3.799999999999999822e+00, 1.750000000000000000e+00
1.566504423161361181e+01, -1.047548641322314289e+00, -1.473760771518258794e-01, 3.799999999999999822e+00, 2.000000000000000000e+00
1.563325935863748306e+01, -9.723650655732714032e-01, 3.004253277741106842e-01, 3.799999999999999822e+00, 2.250000000000000000e+00
1.560729167724938549e+01, -7.580192082141175014e-01, 6.776857924051724602e-01, 3.799999999999999822e+00, 2.500000000000000000e+00
1.558977765723810194e+01, -4.240379574036778898e-01, 9.433235519021115900e-01, 3.799999999999999822e+00, 2.750000000000000000e+00
1.558335376839238329e+01, 5.542233338928791303e-16, 1.043972916376910920e+00, 3.799999999999999822e+00, 3.000000000000000000e+00
1.558977765723810371e+01, 4.240379574036788890e-01, 9.433235519021105908e-01, 3.799999999999999822e+00, 3.250000000000000000e+00
1.560729167724938726e+01, 7.580192082141177234e-01, 6.776857924051716831e-01, 3.799999999999999822e+00, 3.500000000000000000e+00
1.563325935863747773e+01, 9.723650655732714032e-01, 3.004253277741098516e-01, 3.799999999999999822e+00, 3.750000000000000000e+00
1.566504423161361181e+01, 1.047548641322314289e+00, -1.473760771518264345e-01, 3.799999999999999822e+00, 4.000000000000000000e+00
1.650000000000000000e+01, 1.010000000000000009e+00, 0.000000000000000000e+00, 4.000000000000000000e+00, 0.000000000000000000e+00
1.653547418858942919e+01, 9.305766808225935938e-01, -4.130184775499798344e-01, 4.000000000000000000e+00, 2.500000000000000000e-01
1.656445597585292973e+01, 7.140378155269170302e-01, -7.504472991302576501e-01, 4.000000000000000000e+00, 5.000000000000000000e-01
1.658400287318696442e+01, 3.929800424677820647e-01, -9.780276920509821670e-01, 4.000000000000000000e+00, 7.500000000000000000e-01
1.659117239198797833e+01, 0.000000000000000000e+00, -1.061500883622300995e+00, 4.000000000000000000e+00, 1.000000000000000000e+00
1.658400287318696442e+01, -3.929800424677818982e-01, -9.780276920509819449e-01, 4.000000000000000000e+00, 1.250000000000000000e+00
